mah_id,mahalle_adi,ilce_adi,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,AUC_ge_2,AUC_ge_3,AUC_ge_4,AUC_ge_5,Macro_Ordinal_AUC,QWK,Macro_F1,Spearman_rho,Best_thresholds,Threshold_percentiles,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
40951,Fati̇h Mahallesi̇,Sultanbeyli,20922,2118,389.362353109209,21.636333900014783,0.0042755550243083,0.0042717776575658,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.001899734429766,0.2434264196145519,0.6604662648052257,0.0006554959236347,0.0054557736050204,0.401225,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40952,Hami̇di̇ye Mahallesi̇,Sultanbeyli,26295,2712,426.936808268229,21.56968924215496,0.0042755550243083,0.0042717776575658,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0029050128232355,0.2868024790589146,0.56184564758995,0.0031293293130144,0.0064450849946292,0.37939,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.8636363636363636,0.5727272727272726,0.0,0.13636363636363635,0.8636363636363636,0.0,0.0,0.5727272727272726
40948,Hasanpaşa Mahallesi̇,Sultanbeyli,17403,1768,354.144393920898,22.02436483941513,0.0041883697633121,0.0042003879059793,1.0425385679095307,15.0,4.2,2.0,0.0020340744889128,0.2551528661282253,0.7529018532259896,0.0007880414706823,0.0056329254338047,0.416968,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40939,Kadiköy Mahallesi̇,Silivri,1412,929,399.268605878276,22.584089584740283,0.0039202759101821,0.003977342466647,1.3611781393760432,86.0,3.0,0.0,0.0061575714008711,0.3379576283046483,0.6344656013693544,0.0,0.0123585914488865,0.314585,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
191855,Kurfalli Mahallesi̇,Silivri,537,499,403.84182846337,22.79953898208655,0.0037493500258252,0.0038337473407695,3.5617462943757263,11.0,3.6,0.0,0.0,0.1897720106068759,0.6224623924845931,0.0,0.0091753302008953,0.217428,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40923,Mi̇mar Si̇nan Mahallesi̇,Silivri,28846,3214,478.427168686273,22.17868683280467,0.0038712040630165,0.0039353861524532,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0022605796691127,0.3858106544802093,0.4267003446554515,0.0045165955170808,0.0048004406133874,0.279062,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40938,Ortaköy Mahallesi̇,Silivri,4535,1977,513.340843613818,22.48508306095566,0.0041851730045217,0.0041977433380951,6.067414739473045,15.0,4.1,1.0,0.0019628450946358,0.3471375864974547,0.335063402588404,0.0166325405575681,0.0079900990821936,0.245713,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,0.8,0.24000000000000005,0.8,0.2,0.0,0.0,0.0,0.24000000000000005
40679,Yeni̇ Mahallesi̇,Sarıyer,3260,712,376.411234262827,22.074947680996843,0.0046710996313263,0.0045958475986032,1.113979050325503,47.0,4.9,5.0,0.0036830299988733,0.1894894159487761,0.6944587027222389,0.0,0.0045656766749278,0.4965,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.9821428571428572,0.7964285714285715,0.0,0.0,0.01785714285714286,0.9821428571428572,0.0,0.7964285714285715
40921,Yeni̇ Mahallesi̇,Silivri,46901,1836,376.411234262827,21.94121596891901,0.0038712040630165,0.0039353861524532,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0018052446564619,0.340308055178329,0.6944587027222389,0.0024854785307654,0.0042984722928428,0.387911,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
191867,Çayirbaşi Mahallesi̇,Şile,1411,563,431.111956787109,22.93643967138264,0.0037000266836123,0.0037920993466935,3.4733396232776994,15.0,4.3,1.0,0.0,0.0549558755926957,0.5508872525272729,0.0,0.0013094841383453,0.191847,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40465,Cumhuri̇yet Mahallesi̇,Sultangazi,14173,677,366.08447265625,22.82625655372952,0.0041007508323283,0.0041277344048976,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0005258181543193,0.0931244626873976,0.721563063894357,0.0,0.0013688465569502,0.350306,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.9821428571428572,0.4035714285714286,0.0,0.9821428571428572,0.01785714285714286,0.0,0.0,0.4035714285714286
40470,Esentepe Mahallesi̇,Sultangazi,63070,3535,375.925773620605,22.42870484163378,0.0041007508323283,0.0041277344048976,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0005021846833671,0.1058457260410991,0.6957328776362073,0.0005436136718838,0.001813080598977,0.42059,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
191909,Göksu Mahallesi̇,Şile,310,202,425.279282513787,23.821531356455925,0.0037334475501567,0.0038203300376797,1.911149231039161,18.0,3.9,0.0,0.0,0.1430034406842871,0.5661961088876981,0.0,0.0046357615894039,0.199779,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40945,Meci̇di̇ye Mahallesi̇,Sultanbeyli,21859,2486,471.74617022928,22.94022232362408,0.0042027072345059,0.0042122444557209,2.6916360781363142,24.0,4.2,2.0,0.0016573056898817,0.2151917078287254,0.4442357736764305,0.0021958918523262,0.0050481578351802,0.304349,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40950,Mehmet Aki̇f Mahallesi̇,Sultanbeyli,28367,2789,406.684913439675,23.07922972506549,0.0042755550243083,0.0042717776575658,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0025468706054255,0.2702685040649628,0.6150002271924542,0.0029007549013189,0.0057210166556279,0.401068,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40946,Mi̇mar Si̇nan Mahallesi̇,Sultanbeyli,26709,2285,478.427168686273,19.62157740853497,0.0042755550243083,0.0042717776575658,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.000341027900345,0.1565329118265618,0.4267003446554515,0.0030808234784422,0.0024058661180012,0.298844,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40954,Neci̇p Fazil Mahallesi̇,Sultanbeyli,22951,1971,614.216836111886,24.93021362987313,0.004309424047228,0.0043002745835103,1.1695347936756817,24.0,4.2,2.0,0.001794925081372,0.2952108427607354,0.0702970180790394,0.0035852779524079,0.004839276073616,0.179587,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40466,Yunus Emre Mahallesi̇,Sultangazi,52061,1916,503.140203198091,15.125962687269867,0.0041007508323283,0.0041277344048976,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0005447571310898,0.0944887270209047,0.3618367370128845,0.0002634272433162,0.0013151281653679,0.25934,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40685,19 Mayis Mahallesi̇,Şişli,10559,628,337.58772277832,18.87086201742546,0.0042670552499258,0.0042648327103439,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0013527612789001,0.1132498394099573,0.7963576829965353,0.0,0.0014096132171858,0.409886,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40688,Cumhuri̇yet Mahallesi̇,Şişli,7541,575,366.08447265625,18.96112203608822,0.0042670552499258,0.0042648327103439,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0015647349304049,0.1110861640868508,0.721563063894357,0.0,0.0013067636435169,0.375013,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.8636363636363636,0.5727272727272726,0.0,0.13636363636363635,0.8636363636363636,0.0,0.0,0.5727272727272726
40711,İnönü Mahallesi̇,Şişli,3107,787,389.624381041188,20.27456862294328,0.0042670552499258,0.0042648327103439,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0019321979073587,0.1590124146789954,0.6597785274509502,0.0,0.0034359500124691,0.354311,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40701,Kaptanpaşa Mahallesi̇,Şişli,3202,101,464.439392342729,22.17083623576296,0.0043338851458875,0.0043203983318875,3.9169888777448585,27.0,4.1,1.0,0.0003879044712246,0.1180780289450573,0.4634136683917874,0.0,0.001731120036732,0.275507,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
191963,Kurna Mahallesi̇,Şile,289,254,370.664375998757,21.24557303100476,0.0036930768751394,0.0037862232273886,3.156407266880682,8.0,4.3,1.0,0.0,0.028062542455583,0.7095423202132363,0.0,0.0014207474965054,0.239913,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
191889,Meşruti̇yet Mahallesi̇,Şile,2257,373,389.349655151367,18.72302548268296,0.0036839495497591,0.0037785030565073,2.747248908800076,5.0,4.3,1.0,0.0,0.0556878483544477,0.6604995927785642,0.0,0.000500283151461,0.224906,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
191895,Yeni̇köy Mahallesi̇,Şile,486,157,457.711995442708,24.262025849218603,0.0037789724259966,0.0038584076749595,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0,0.0840098753202126,0.4810708781031286,0.0,0.0021121194778295,0.176005,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
98685,Altinşehi̇r Mahallesi̇,Ümraniye,28476,1847,331.040859042934,11.349600260590051,0.0041724538096289,0.0041872176806451,6.7275740935313575,7.0,4.2,2.0,0.0008432840143508,0.1497485989233468,0.8135410523807506,0.0024080428631629,0.0025017000490246,0.43085,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.5468023464697296,0.7093604692939459,0.0,0.0,0.4531976535302705,0.5468023464697296,0.0,0.7093604692939459
40748,Atakent Mahallesi̇,Ümraniye,20188,988,400.162286502321,12.451272993544556,0.0044533002023916,0.0044183560843173,1.3933894147504124,36.0,3.8,0.0,0.0003076258462605,0.1232453475730639,0.6321199829335407,0.0,0.0020948776861738,0.389357,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.9821428571428572,0.7964285714285715,0.0,0.0,0.01785714285714286,0.9821428571428572,0.0,0.7964285714285715
40735,Atatürk Mahallesi̇,Ümraniye,24016,1349,409.523655863353,0.1783446252109818,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0007412976768965,0.1157173262765182,0.6075494596762389,0.0,0.0018079834194422,0.703992,5,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
98689,Çamlik Mahallesi̇,Ümraniye,24233,973,402.731018066406,0.1783446407848921,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0001366808475342,0.0697461471891745,0.625377905337517,0.0,0.0008853069114061,0.700806,5,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
98690,Dumlupinar Mahallesi̇,Ümraniye,12050,2467,519.443298339844,11.75907602915837,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0010135841894166,0.1410071017627088,0.3190464610502782,0.0011381149970361,0.0039185512901541,0.222437,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
98709,Esenkent Mahallesi̇,Ümraniye,21343,2054,609.581146240234,0.1756230807960502,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0003297754452926,0.1664084008797699,0.0824641830964986,0.0038553958808843,0.0027895058727011,0.504792,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40718,Evli̇ya Çelebi̇ Mahallesi̇,Tuzla,14403,1232,391.241870682718,12.305146781101916,0.0043801277408375,0.0043583871415559,3.610103676658941,21.0,4.1,1.0,0.0040531344506344,0.4754787284404538,0.6555331478143884,0.0066652780670693,0.0066351610890483,0.444078,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.9821428571428572,0.7964285714285715,0.0,0.0,0.01785714285714286,0.9821428571428572,0.0,0.7964285714285715
40731,Fati̇h Mahallesi̇,Tuzla,1153,332,389.362353109209,13.273229837901972,0.0050313006787855,0.004878814814877,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0,0.1988162248020027,0.6604662648052257,0.0,0.0038281936554798,0.48903,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40723,İstasyon Mahallesi̇,Tuzla,26338,1363,412.699340820312,14.248638248761909,0.0046201150551105,0.0045544310920559,1.530046871732995,26.0,3.8,0.0,0.0070109508709874,0.5982410057864995,0.5992143285556115,0.0054673855266155,0.0075219296370816,0.48855,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40739,İsti̇klal Mahallesi̇,Ümraniye,48067,1848,395.02767996203,26.868644624824253,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0002670173828385,0.0892364015085765,0.6455966405196063,0.0002853160320861,0.0012578331266911,0.379672,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.890625,0.578125,0.0,0.109375,0.890625,0.0,0.0,0.578125
98696,Mehmet Aki̇f Mahallesi̇,Ümraniye,26315,677,406.684913439675,16.561471518423044,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0001258668811817,0.0677507443854759,0.6150002271924542,0.0,0.0008815761161576,0.330931,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40706,Merkez Mahallesi̇,Şişli,12906,1379,403.366729736328,18.583510637221725,0.0042670552499258,0.0042648327103439,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0015719157943646,0.1112669472745584,0.6237093707707926,0.0053131433884571,0.0015429960704143,0.347976,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40721,Mi̇mar Si̇nan Mahallesi̇,Tuzla,28607,2312,478.427168686273,29.369991548523508,0.0050313006787855,0.004878814814877,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0130255194553231,0.6494616286940765,0.4267003446554515,0.0050337330024119,0.0112778630340325,0.512284,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40736,Namik Kemal Mahallesi̇,Ümraniye,28517,1550,305.414793852977,19.243928666787703,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0004500727475155,0.0994884960608317,0.8808010660026849,0.0,0.0015622144290834,0.453555,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40729,Orta Mahallesi̇,Tuzla,11305,980,455.286553955078,17.87192705364903,0.0050313006787855,0.004878814814877,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0007141491162847,0.289725246113026,0.4874368662596379,0.003032792064194,0.0038953050721857,0.446311,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40710,Yayla Mahallesi̇,Şişli,11269,949,425.564107906582,28.380663379845423,0.0050371705213503,0.0048909552456858,0.4518626144829731,60.0,4.9,9.0,0.0018370013856027,0.1706295044857604,0.5654485356782624,0.0,0.0028055634075548,0.521782,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40715,Yayla Mahallesi̇,Tuzla,30538,1710,425.564107906582,27.703893846990265,0.0050313006787855,0.004878814814877,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0042774370933458,0.3969751231054552,0.5654485356782624,0.0026945351459072,0.0061008562125832,0.524913,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
98702,Si̇te Mahallesi̇,Ümraniye,21574,1456,492.871704101562,26.611902472243752,0.0041768550690439,0.0041907332523513,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0008539927721691,0.155192240930394,0.3887881782111234,0.0015892145307181,0.0031212454039293,0.253139,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
98664,Ahmedi̇ye Mahallesi̇,Üsküdar,8411,596,368.216084798177,17.341681996494593,0.0041965344852152,0.0042071406939978,2.01053670693818,44.0,3.8,0.0,0.0022396936677048,0.1924458928294747,0.7159682813696142,0.0,0.0038076911266466,0.378999,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.8636363636363636,0.5727272727272726,0.0,0.13636363636363635,0.8636363636363636,0.0,0.0,0.5727272727272726
40785,Bahçeli̇evler Mahallesi̇,Üsküdar,23334,2240,385.593774414063,19.639310387393216,0.0042660164563364,0.0042643641457078,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0008960392688994,0.1518765730775907,0.670357547469651,0.0005877383095176,0.0017376513934985,0.391934,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40790,Cumhuri̇yet Mahallesi̇,Üsküdar,37895,1872,366.08447265625,22.128531152689384,0.0042660164563364,0.0042643641457078,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0005408142743954,0.1080903199675982,0.721563063894357,0.0009047556217367,0.0018771806726323,0.418784,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40814,Mehmet Aki̇f Ersoy Mahallesi̇,Üsküdar,18615,1923,447.234774772346,20.04171510656108,0.0042660164563364,0.0042643641457078,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0013456037616638,0.1792436825055019,0.5085701449544725,0.0007367330493841,0.0016984095643156,0.322422,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
98668,Mi̇mar Si̇nan Mahallesi̇,Üsküdar,11344,1048,478.427168686273,17.933892223912565,0.0042660164563364,0.0042643641457078,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0059490311779623,0.3123188414198659,0.4267003446554515,0.001208946201894,0.0065331966485769,0.297346,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40833,Yeni̇doğan Mahallesi̇,Zeytinburnu,9632,548,385.053527065027,29.33036112430215,0.0046819124129191,0.0046045264336695,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0149799777037032,0.6152966492536652,0.6717755195143648,0.0014238253440911,0.0182768943477591,0.515893,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.9821428571428572,0.7964285714285715,0.0,0.0,0.01785714285714286,0.9821428571428572,0.0,0.7964285714285715
99138,Hirka-İ Şeri̇f Mahallesi̇,Fatih,20257,1585,280.606400303869,40.9079428678653,0.0044751899921093,0.00443626235409,0.9651686819403484,22.0,4.1,1.0,0.0249145722870133,0.6714489959408336,0.9459149598323648,0.0040620878849639,0.0137527473946541,0.623551,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40176,100 Yil Mahallesi̇,Bağcılar,45610,2806,381.066390991211,40.66306020284212,0.0043369729798557,0.0043229372264764,2.9290985710109867,56.0,3.8,0.0,0.0011437611249326,0.1515623741522462,0.682240443592622,0.0003006859398001,0.0027749665679798,0.449768,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40169,15 Temmuz Mahallesi̇,Bağcılar,50175,3160,458.332534790039,42.3581717701808,0.0045083639344456,0.0044633700769774,0.3236653220630873,37.0,3.8,0.0,0.0086352856820826,0.4872163241921345,0.4794421659054094,0.0025966260943839,0.0066202727539703,0.447244,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
