mah_id,ilce_adi,mahalle_adi,centroid_lon,centroid_lat,X,Y,xcoord,ycoord,lon,lat,city,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,AUC_ge_2,AUC_ge_3,AUC_ge_4,AUC_ge_5,Macro_Ordinal_AUC,QWK,Macro_F1,Spearman_rho,Best_thresholds,Threshold_percentiles,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
"191741",Eyüpsultan,Ağaçli Mahallesi̇,28.8649215796273,41.2625897179427,28.8649215796273,41.2625897179427,28.8649215796273,41.2625897179427,28.8649215796273,41.2625897179427,Istanbul,7310,349,445.117879231771,24.1259818311247,0.0036670090707609,0.0037641653924016,1.66932352567636,33,3.5,0,0,0.12452259014647,0.514126301228948,0,0.000322972250659,0.168037,1,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1,0.2,1,0,0,0,0,0.2
"191743",Eyüpsultan,Akpinar Mahallesi̇,28.8093521053231,41.2722431534847,28.8093521053231,41.2722431534847,28.8093521053231,41.2722431534847,28.8093521053231,41.2722431534847,Istanbul,1094,426,410.917633056641,15.7509961942059,0.0041494682606561,0.0041671200078568,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0020814703359957,0.185351171427104,0.603890726885457,0,0.0045037955373681,0.311177,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40358",Eyüpsultan,Akşemsetti̇n Mahallesi̇,28.9257634773237,41.0863648710254,28.9257634773237,41.0863648710254,28.9257634773237,41.0863648710254,28.9257634773237,41.0863648710254,Istanbul,38332,2090,384.60661315918,14.1768593233553,0.0044934870273445,0.0044512179117678,0.827881845432037,19,4.1,1,0.0007452679924818,0.12139767567599,0.672948521891916,0.0008944410488812,0.0020566220673612,0.441767,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40359",Eyüpsultan,Ali̇beyköy Mahallesi̇,28.9457122267237,41.0803980326066,28.9457122267237,41.0803980326066,28.9457122267237,41.0803980326066,28.9457122267237,41.0803980326066,Istanbul,13392,1545,385.841671468851,27.8186335772835,0.0041764975312086,0.0041905646352994,2.56669329474665,46,4.1,1,0.0044518642181413,0.314192098526584,0.669706899031887,0.0025601638504864,0.0047522688251165,0.404021,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40360",Eyüpsultan,Çirçir Mahallesi̇,28.9368777396115,41.0818348780168,28.9368777396115,41.0818348780168,28.9368777396115,41.0818348780168,28.9368777396115,41.0818348780168,Istanbul,37557,2363,451.673813894005,19.8320308543174,0.0041792070825079,0.0041928069907292,2.6981319649371,48,4.1,1,0.000600800750583,0.142692578836652,0.496919123637782,0.0003651592436639,0.00191593986853,0.340725,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"191745",Eyüpsultan,Çi̇ftalan Mahallesi̇,28.9125177849675,41.251650864011,28.9125177849675,41.251650864011,28.9125177849675,41.251650864011,28.9125177849675,41.251650864011,Istanbul,187,97,461.262088230678,27.6264786981895,0.0036692794968845,0.0037660876517177,0.90743169580891,28,3.5,0,0,0.209254550237376,0.471753049263312,0,0.006038176860148,0.151866,1,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1,0.2,1,0,0,0,0,0.2
"40361",Eyüpsultan,Defterdar Mahallesi̇,28.9345138747134,41.0365679525341,28.9345138747134,41.0365679525341,28.9345138747134,41.0365679525341,28.9345138747134,41.0365679525341,Istanbul,4461,907,396.344360351562,24.0258964051422,0.0043998958609388,0.004374605408409,2.51909972205027,31,4.1,1,0.0203252899643319,0.574559488037553,0.64214078647884,0.0076856566432894,0.011850311233041,0.452244,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40362",Eyüpsultan,Düğmeci̇ler Mahallesi̇,28.9253401099755,41.0454970014647,28.9253401099755,41.0454970014647,28.9253401099755,41.0454970014647,28.9253401099755,41.0454970014647,Istanbul,17564,1110,494.444957030444,23.2698826792741,0.0043638924734186,0.0043450577272831,2.54719675833482,43,4.1,1,0.0051387551331472,0.372750484384749,0.384658905431906,0.0007808179067573,0.0071826252071892,0.328777,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40363",Eyüpsultan,Emni̇yettepe Mahallesi̇,28.9490399556352,41.0687850689173,28.9490399556352,41.0687850689173,28.9490399556352,41.0687850689173,28.9490399556352,41.0687850689173,Istanbul,10637,972,318.679183136713,26.8936008390185,0.0042235524117946,0.004229470006905,3.11565337720909,45,4.1,1,0.0031332971203455,0.268810097055338,0.845986395966632,0.0012893001517613,0.0042074802000016,0.467919,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40364",Eyüpsultan,Esentepe Mahallesi̇,28.9388854252895,41.0701457588006,28.9388854252895,41.0701457588006,28.9388854252895,41.0701457588006,28.9388854252895,41.0701457588006,Istanbul,22014,1423,375.925773620605,14.1636388040106,0.004595469226481,0.0045343817801583,0.823142069499494,27,4.2,3,0.0017208657474458,0.229806024784631,0.695732877636207,0.0006229801814429,0.00383290103769,0.474058,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40379",Eyüpsultan,Göktürk Merkez Mahallesi̇,28.8793128537527,41.1926857433912,28.8793128537527,41.1926857433912,28.8793128537527,41.1926857433912,28.8793128537527,41.1926857433912,Istanbul,39235,3037,372.65511836562,20.2886677800924,0.0038243582900889,0.0038969001068337,1.1178861259514,57,3.5,0,0.0014087452580689,0.236443923085509,0.704317274630919,0.0020972528172732,0.0040918324546352,0.367203,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.976331360946746,0.404733727810651,0,0.976331360946746,0.0236686390532544,0,0,0.404733727810651
"40366",Eyüpsultan,Güzeltepe Mahallesi̇,28.9442436208886,41.0958885464229,28.9442436208886,41.0958885464229,28.9442436208886,41.0958885464229,28.9442436208886,41.0958885464229,Istanbul,33653,2393,405.688201904297,13.8110781216282,0.0041422829514716,0.0041622275332571,5.58586491074249,7,4.2,2,0.0019069213058124,0.207613691005408,0.617616267967724,0.0020376022515504,0.0035840068576785,0.364973,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"191747",Eyüpsultan,Işiklar Mahallesi̇,28.8254511832272,41.2285637111013,28.8254511832272,41.2285637111013,28.8254511832272,41.2285637111013,28.8254511832272,41.2285637111013,Istanbul,549,313,397.646196365356,17.0576224583265,0.0037531918786063,0.0038369873085458,1.80233821752352,58,3.6,0,0,0.160040411647561,0.638723894054184,0,0.0044873882676509,0.254949,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"191749",Eyüpsultan,İhsani̇ye Mahallesi̇,28.8019997183426,41.2396978977767,28.8019997183426,41.2396978977767,28.8019997183426,41.2396978977767,28.8019997183426,41.2396978977767,Istanbul,185,82,418.637788848877,18.1544403900688,0.0041494682606561,0.0041671200078568,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0,0.168071896393326,0.583627850790349,0,0.0049937354573116,0.295438,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40367",Eyüpsultan,İslambey Mahallesi̇,28.9280168147995,41.0513898653246,28.9280168147995,41.0513898653246,28.9280168147995,41.0513898653246,28.9280168147995,41.0513898653246,Istanbul,16075,1820,423.663681030273,14.9753208405956,0.0043301446296477,0.0043173223611194,2.506567354674,43,4.1,1,0.0064389326949789,0.309625065092866,0.570436532728942,0.0008531437458342,0.0053894719495741,0.394369,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40368",Eyüpsultan,Karadolap Mahallesi̇,28.9329668391812,41.0744172731533,28.9329668391812,41.0744172731533,28.9329668391812,41.0744172731533,28.9329668391812,41.0744172731533,Istanbul,31804,2404,433.991439819336,20.3376599062926,0.0042154203896596,0.0042227518317095,2.89071680857903,46,4.1,1,0.0013603773866182,0.192035777753966,0.543329554279958,0.0004312126057818,0.0026853217680145,0.366521,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40365",Eyüpsultan,Merkez Mahallesi̇,28.9372080378857,41.0544341566181,28.9372080378857,41.0544341566181,28.9372080378857,41.0544341566181,28.9372080378857,41.0544341566181,Istanbul,11706,1094,403.366729736328,14.9113564660014,0.0041494682606561,0.0041671200078568,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0084530656053842,0.440757439785331,0.623709370770793,0.005857801859852,0.0078131099351326,0.381791,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40369",Eyüpsultan,Mi̇mar Si̇nan Mahallesi̇,28.9473646484235,41.1432523317482,28.9473646484235,41.1432523317482,28.9473646484235,41.1432523317482,28.9473646484235,41.1432523317482,Istanbul,7490,893,478.427168686273,14.9145414108261,0.0041494682606561,0.0041671200078568,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0012990052401532,0.244919986556707,0.426700344655451,0.0018310127789433,0.0028643047241797,0.260568,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40370",Eyüpsultan,Mi̇thatpaşa Mahallesi̇,28.923675393999,41.1777837135565,28.923675393999,41.1777837135565,28.923675393999,41.1777837135565,28.923675393999,41.1777837135565,Istanbul,8909,1526,366.769268953348,41.6715007343489,0.003857797454555,0.0039249839144127,0.595036378354068,62,3.5,0,0.0019518443861331,0.261289133353186,0.719765698285176,0.0076968715424209,0.0037331101297222,0.339681,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40371",Eyüpsultan,Ni̇şanci Mahallesi̇,28.9330124493969,41.042070212074,28.9330124493969,41.042070212074,28.9330124493969,41.042070212074,28.9330124493969,41.042070212074,Istanbul,15119,1658,479.285708626394,38.4578378382279,0.0043716985579748,0.0043514677297581,3.14382510001806,37,4.1,1,0.007790835995482,0.405757569983599,0.424446958985843,0.0045354473557397,0.0077670787470175,0.34863,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"191751",Eyüpsultan,Odayeri̇ Mahallesi̇,28.8599896886535,41.2328776217437,28.8599896886535,41.2328776217437,28.8599896886535,41.2328776217437,28.8599896886535,41.2328776217437,Istanbul,229,170,321.781463623047,37.0289497717619,0.0037298373906016,0.0038172826658647,1.02862202228195,43,3.5,0,0,0.128341433778858,0.837843927498564,0,0.0044824893721622,0.305134,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"191753",Eyüpsultan,Pi̇ri̇nççi̇ Mahallesi̇,28.8386730833043,41.1735889001428,28.8386730833043,41.1735889001428,28.8386730833043,41.1735889001428,28.8386730833043,41.1735889001428,Istanbul,3409,920,396.688677665515,33.1846561682469,0.0039030395057646,0.0039629126124082,1.23624473767876,72,3.5,0,0.0006072504727004,0.156027127687675,0.641237066494711,0,0.0033724519629574,0.294456,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40372",Eyüpsultan,Rami̇ Cuma Mahallesi̇,28.9221562126014,41.0493665688582,28.9221562126014,41.0493665688582,28.9221562126014,41.0493665688582,28.9221562126014,41.0493665688582,Istanbul,14715,763,499.166080222285,47.9902040427603,0.0043468377802286,0.0043310461928438,2.10927058295306,44,4.1,1,0.004895689213589,0.369199966876291,0.372267505978254,0,0.0063549605866879,0.313452,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40373",Eyüpsultan,Rami̇ Yeni̇ Mahallesi̇,28.9166367242806,41.0508974377,28.9166367242806,41.0508974377,28.9166367242806,41.0508974377,28.9166367242806,41.0508974377,Istanbul,14824,979,406.287049071386,41.7165272136418,0.0043460309035598,0.0043303830531395,1.61974938789726,45,4.1,1,0.0047898683450651,0.378983873990495,0.616044490626284,0.0009251406984812,0.0067306283349356,0.4182,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40374",Eyüpsultan,Sakarya Mahallesi̇,28.9406358695251,41.0668586557767,28.9406358695251,41.0668586557767,28.9406358695251,41.0668586557767,28.9406358695251,41.0668586557767,Istanbul,10770,1156,448.667165878019,29.0130475000717,0.0042414565462649,0.004244253321741,3.627345939614,45,4.1,1,0.0021335466259922,0.206483842554247,0.504810588246669,0,0.0033263234272291,0.32214,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40375",Eyüpsultan,Si̇lahtarağa Mahallesi̇,28.9405918015163,41.0619347449169,28.9405918015163,41.0619347449169,28.9405918015163,41.0619347449169,28.9405918015163,41.0619347449169,Istanbul,10158,1041,439.803812405307,18.4156119857307,0.0042643865009698,0.0042631704699313,3.50846908994307,43,4.1,1,0.0020379177608148,0.199041602907756,0.528073983188171,0,0.0034559913629553,0.332432,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40376",Eyüpsultan,Topçular Mahallesi̇,28.9246741049556,41.0350830685199,28.9246741049556,41.0350830685199,28.9246741049556,41.0350830685199,28.9246741049556,41.0350830685199,Istanbul,5142,1202,407.889567057292,39.9393482750631,0.0044211129495791,0.0043919982525509,2.52013649064895,32,4.1,1,0.0112322560159581,0.497694708899505,0.611838406673774,0.0160026671111851,0.0090830995747267,0.432676,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40378",Eyüpsultan,Yeşi̇lpinar Mahallesi̇,28.9210879047435,41.0745031203457,28.9210879047435,41.0745031203457,28.9210879047435,41.0745031203457,28.9210879047435,41.0745031203457,Istanbul,38486,1630,317.827920261397,34.1642571672331,0.0042256401272905,0.0042311943830612,2.25346680162453,50,3.5,0,0.0011349442856179,0.127069527167552,0.848220681728617,0.0003563447932829,0.0019390382948233,0.459408,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"99127",Fatih,Aksaray Mahallesi̇,28.9491529816177,41.0037127802745,28.9491529816177,41.0037127802745,28.9491529816177,41.0037127802745,28.9491529816177,41.0037127802745,Istanbul,8089,1475,348.359237670898,15.6233008292926,0.0045790788140662,0.0045210378009018,1.62935973096931,18,4.1,1,0.0301726762224344,0.709140803591655,0.768085990365097,0.0101725447256415,0.0144157833506216,0.560464,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"99137",Fatih,Akşemsetti̇n Mahallesi̇,28.9441328231752,41.0180670397752,28.9441328231752,41.0180670397752,28.9441328231752,41.0180670397752,28.9441328231752,41.0180670397752,Istanbul,18608,1586,384.60661315918,13.7610524466736,0.0045091382249738,0.004463953960043,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0217602567764847,0.591647909487481,0.672948521891916,0.0036850509765385,0.01108794622266,0.504284,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40307",Fatih,Alemdar Mahallesi̇,28.976218443311,41.009562546691,28.976218443311,41.009562546691,28.976218443311,41.009562546691,28.976218443311,41.009562546691,Istanbul,283,425,365.830688476562,33.5424566921541,0.0044898798394718,0.0044482703283995,2.26310615068301,15,4.1,1,0.0080463906274886,0.482006289757701,0.722229164103512,0.0726905603230691,0.0119696721503287,0.467753,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"99141",Fatih,Ali̇ Kuşçu Mahallesi̇,28.9492564885109,41.021015837002,28.9492564885109,41.021015837002,28.9492564885109,41.021015837002,28.9492564885109,41.021015837002,Istanbul,9492,981,404.927793229423,37.0592488970431,0.0044691931007116,0.0044313583101859,1.36647095403413,20,4.1,1,0.0273267638788344,0.676456872559184,0.619612091261357,0.0014448257178977,0.0135719030037145,0.469674,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"99140",Fatih,Ati̇kali̇ Mahallesi̇,28.9449538678143,41.0250628145811,28.9449538678143,41.0250628145811,28.9449538678143,41.0250628145811,28.9449538678143,41.0250628145811,Istanbul,13152,969,334.512928275547,20.936330133054,0.0044516268840464,0.0044169866442288,1.44146505367179,24,4.1,1,0.0238302686147634,0.655125099217918,0.804428009775467,0.0010427528675703,0.0136350223973187,0.547544,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"99146",Fatih,Ayvansaray Mahallesi̇,28.9434697172884,41.0352184411528,28.9434697172884,41.0352184411528,28.9434697172884,41.0352184411528,28.9434697172884,41.0352184411528,Istanbul,15200,2641,451.631529734081,16.0792970670935,0.0043968418598796,0.0043721006634679,2.43582855406434,25,4.1,1,0.0242421579826025,0.622616506781784,0.497030105684827,0.0054135338345864,0.0146139769954688,0.423014,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40308",Fatih,Balabanağa Mahallesi̇,28.95964265763,41.0105704928237,28.95964265763,41.0105704928237,28.95964265763,41.0105704928237,28.95964265763,41.0105704928237,Istanbul,208,170,396.306224019543,22.1912734423587,0.0045145369706493,0.0044684104436439,2.06915084706041,15,4.1,1,0.0059714909464492,0.624865985276249,0.64224088183847,0,0.0049350483953132,0.455572,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"99145",Fatih,Balat Mahallesi̇,28.9485584153883,41.0291679973891,28.9485584153883,41.0291679973891,28.9485584153883,41.0291679973891,28.9485584153883,41.0291679973891,Istanbul,10996,1812,432.680940660552,18.6724497824576,0.0044235567756033,0.0043940006544274,1.99053295541512,22,4.1,1,0.0299523092628614,0.634221130092619,0.546769184617974,0.0012472067764901,0.0151042281479839,0.436268,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40309",Fatih,Beyazit Mahallesi̇,28.9663644160811,41.0104208526842,28.9663644160811,41.0104208526842,28.9663644160811,41.0104208526842,28.9663644160811,41.0104208526842,Istanbul,48,378,341.620391845703,23.7032407103046,0.0045018998536977,0.0044580907726827,2.623871876075,15,4.1,1,0.0258764607679465,0.705016008023299,0.785773249748811,1,0.0171081677704194,0.615797,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40310",Fatih,Bi̇nbi̇rdi̇rek Mahallesi̇,28.973685716972,41.0067751917519,28.973685716972,41.0067751917519,28.973685716972,41.0067751917519,28.973685716972,41.0067751917519,Istanbul,1312,285,365.712670580961,23.9119249473839,0.0045111404409867,0.0044656372812052,2.33324359032015,15,4.1,1,0.0134115802760698,0.655736394449063,0.722538922359682,0.0104529616724738,0.0086062429332902,0.497441,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40311",Fatih,Cankurtaran Mahallesi̇,28.9829608371614,41.0100099177767,28.9829608371614,41.0100099177767,28.9829608371614,41.0100099177767,28.9829608371614,41.0100099177767,Istanbul,1052,594,448.685707615601,28.0536726181031,0.0044746783000746,0.0044358439555314,1.81460915169182,14,4.1,1,0.0259748503526155,0.708221338537256,0.504761922268764,0.0130363932645301,0.0169780676352831,0.412475,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"99128",Fatih,Cerrahpaşa Mahallesi̇,28.9409939706548,41.002253136603,28.9409939706548,41.002253136603,28.9409939706548,41.002253136603,28.9409939706548,41.002253136603,Istanbul,7490,806,411.498138427734,29.1080836141366,0.0045980217852254,0.0045364591521635,1.34606042983921,17,4.1,1,0.0329173455536708,0.774335632814644,0.602367090740856,0.0045775319473583,0.0148834207199002,0.496941,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"99143",Fatih,Ci̇bali̇ Mahallesi̇,28.9579539019531,41.0227745763252,28.9579539019531,41.0227745763252,28.9579539019531,41.0227745763252,28.9579539019531,41.0227745763252,Istanbul,6979,1088,577.027820634567,28.0736549363899,0.0044467584021218,0.0044130017762836,2.08486516816564,20,4.1,1,0.0213567006767978,0.616971680455293,0.167905982586438,0.0019650789101999,0.0141787709391182,0.266385,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40312",Fatih,Demi̇rtaş Mahallesi̇,28.965020361703,41.017902735605,28.965020361703,41.017902735605,28.965020361703,41.017902735605,28.965020361703,41.017902735605,Istanbul,268,323,599.700015111634,24.8696476876588,0.0044625106305639,0.0044258922664069,2.46914085725898,19,4.1,1,0.0270351082650188,0.723895812721712,0.108398910468152,0.0511727078891258,0.0134056538499555,0.25324,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40422",Fatih,Dervi̇ş Ali̇ Mahallesi̇,28.940884244556,41.0291202745288,28.940884244556,41.0291202745288,28.940884244556,41.0291202745288,28.940884244556,41.0291202745288,Istanbul,16725,1624,368.142586589213,26.3068628693647,0.0044336131450274,0.0044022385211579,1.73179068456864,24,4.1,1,0.0184670514634505,0.58025987765534,0.716161190054559,0.0008199871877001,0.0113911244419366,0.502976,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40313",Fatih,Emi̇n Si̇nan Mahallesi̇,28.9695985731091,41.0067372735369,28.9695985731091,41.0067372735369,28.9695985731091,41.0067372735369,28.9695985731091,41.0067372735369,Istanbul,8460,333,341.902153638836,26.8990543047549,0.0045192407074716,0.0044722502973147,2.65932466024648,15,4.1,1,0.0025203550440647,0.627743478594025,0.78503371748337,0,0.0017229502293613,0.52605,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
